prime,target,clarity,prime_correct,prime_predicted,target_correct,target_predicted,target_prob,max_target_activation,max_winner_activation,n400_mean,n400_peak,n400_final,semantic_sim,semantic_condition,true_similarity
fever,measles,noisy,True,fever,False,support,0.0012057664571329951,0.0006184494122862816,0.014792454428970814,0.019510580520145596,0.025925779715180397,0.025925779715180397,0.5504359602928162,similar,0.40366488695144653
fiddle,guitar,clear,True,fiddle,True,guitar,0.0012194275623187423,0.012159930542111397,0.012159930542111397,0.01295048513635993,0.021631069481372833,0.021631069481372833,0.7549487948417664,similar,0.47104084491729736
fiddle,guitar,noisy,True,fiddle,False,problem,0.0012057868298143148,0.0003388815966900438,0.019313912838697433,0.017539514840580524,0.022427327930927277,0.022427327930927277,0.576227605342865,similar,0.47104084491729736
finish,title,clear,False,minute,False,bottle,0.0012326415162533522,0.022924140095710754,0.02382911555469036,0.02095704928319901,0.03480565547943115,0.03480565547943115,0.6054268479347229,similar,0.4050098657608032
finish,title,noisy,False,minute,False,reading,0.0012057553976774216,0.00043649287545122206,0.018468044698238373,0.01992771198041737,0.02717002108693123,0.02717002108693123,0.6311509609222412,similar,0.4050098657608032
fire,lightning,clear,True,fire,True,lightning,0.0013287438778206706,0.09798593074083328,0.09798593074083328,0.03486419242154807,0.06275918334722519,0.06275918334722519,0.553469717502594,similar,0.4188394546508789
fire,lightning,noisy,True,fire,False,balance,0.0012057422427460551,0.0005168027128092945,0.018814345821738243,0.02728844129387289,0.035760264843702316,0.035760264843702316,0.5437871217727661,similar,0.4188394546508789
flannel,nightgown,clear,True,flannel,True,nightgown,0.0013471816200762987,0.11171761155128479,0.11171761155128479,0.023769798046909273,0.05200491473078728,0.05200491473078728,0.7128865122795105,similar,0.4365614056587219
flannel,nightgown,noisy,True,flannel,False,function,0.0012058077845722437,0.0002774773456621915,0.02040327712893486,0.021877530792728066,0.027716604992747307,0.027716604992747307,0.5226880311965942,similar,0.4365614056587219
flashlight,pliers,clear,True,flashlight,True,pliers,0.0012712095631286502,0.05373188108205795,0.05373188108205795,0.020326169177889822,0.04017426073551178,0.04017426073551178,0.7168335914611816,similar,0.4488672614097595
flashlight,pliers,noisy,True,flashlight,False,butcher,0.0012058090651407838,0.0002774189051706344,0.01653679460287094,0.020392137841321527,0.026170754805207253,0.026170754805207253,0.5502963662147522,similar,0.4488672614097595
forearm,helmet,clear,True,forearm,True,helmet,0.0012490990338847041,0.0362115241587162,0.0362115241587162,0.017084961196407674,0.028854835778474808,0.028854835778474808,0.7432364225387573,similar,0.4357527494430542
forearm,helmet,noisy,True,forearm,False,hollow,0.0012056699488312006,0.0009257767233066261,0.014257899485528469,0.020989673148840666,0.0267014242708683,0.0267014242708683,0.6375223398208618,similar,0.4357527494430542
forecast,quarter,clear,True,forecast,True,quarter,0.0012447978369891644,0.03276662155985832,0.03276662155985832,0.023144406799227,0.036988817155361176,0.036988817155361176,0.6783052682876587,similar,0.4046352505683899
forecast,quarter,noisy,True,forecast,False,captain,0.001205821637995541,0.0012566548539325595,0.01388101652264595,0.024795389759354292,0.031874075531959534,0.031874075531959534,0.5766228437423706,similar,0.4046352505683899
forest,meadow,clear,True,forest,True,meadow,0.0012326999567449093,0.02296542562544346,0.02296542562544346,0.02634644518699497,0.04020484909415245,0.04020484909415245,0.5473560094833374,similar,0.45777347683906555
forest,meadow,noisy,True,forest,False,household,0.0012057791464030743,0.00110077322460711,0.01758858561515808,0.02410918731056154,0.0318756103515625,0.0318756103515625,0.5132216215133667,similar,0.45777347683906555
fountain,puddle,clear,True,fountain,False,riddle,0.0012558888411149383,0.04160790517926216,0.0461849682033062,0.021396065888926386,0.0387503057718277,0.0387503057718277,0.5772311091423035,similar,0.4344034790992737
fountain,puddle,noisy,True,fountain,False,boating,0.0012058457359671593,0.0002498675894457847,0.016688700765371323,0.019025968563742935,0.023997146636247635,0.023997146636247635,0.6163358688354492,similar,0.4344034790992737
garlic,butter,clear,True,garlic,True,butter,0.0013189633609727025,0.09061235934495926,0.09061235934495926,0.041203632364980876,0.07626714557409286,0.07626714557409286,0.42754051089286804,similar,0.4255700707435608
garlic,butter,noisy,True,garlic,False,body,0.0012153901625424623,0.007932813838124275,0.014975295402109623,0.022335101294331253,0.0280623622238636,0.0280623622238636,0.556239902973175,similar,0.4255700707435608
gesture,remark,clear,True,gesture,True,remark,0.0012606778182089329,0.0454329177737236,0.0454329177737236,0.029173360810615123,0.05090687423944473,0.05090687423944473,0.5610541701316833,similar,0.4723050594329834
gesture,remark,noisy,True,gesture,False,influence,0.0012057360727339983,0.0002933328796643764,0.02059340476989746,0.01990546743851155,0.027943933382630348,0.027943933382630348,0.5525586009025574,similar,0.4723050594329834
giant,maker,clear,True,giant,True,maker,0.001245241379365325,0.033079009503126144,0.033079009503126144,0.02359852217696607,0.03931298106908798,0.03931298106908798,0.5903448462486267,similar,0.4545118808746338
giant,maker,noisy,True,giant,False,leather,0.0012058349093422294,0.000666838139295578,0.021990854293107986,0.020802882707677783,0.027393396943807602,0.027393396943807602,0.46979305148124695,similar,0.4545118808746338
ginger,garlic,clear,True,ginger,True,garlic,0.0012371346820145845,0.026579897850751877,0.026579897850751877,0.02596719083469361,0.04379155486822128,0.04379155486822128,0.5651510953903198,similar,0.6703134775161743
ginger,garlic,noisy,True,ginger,False,treatment,0.0012059647124260664,0.00018683684174902737,0.015675082802772522,0.0198706743652001,0.024490170180797577,0.024490170180797577,0.5506135821342468,similar,0.6703134775161743
girdle,navel,clear,True,girdle,True,navel,0.001227388042025268,0.01864522509276867,0.01864522509276867,0.01583531331177801,0.026753075420856476,0.026753075420856476,0.742313027381897,similar,0.4387032985687256
girdle,navel,noisy,True,girdle,False,honour,0.0012057743733748794,0.00033793208422139287,0.024961331859230995,0.02199029963556677,0.029005244374275208,0.029005244374275208,0.4570457339286804,similar,0.4387032985687256
granny,lady,clear,True,granny,True,lady,0.0012561118928715587,0.04176754504442215,0.04176754504442215,0.026012028044089676,0.04438389465212822,0.04438389465212822,0.5022680163383484,similar,0.43494677543640137
granny,lady,noisy,True,granny,False,iron,0.0012058098800480366,0.0006575408042408526,0.0182243213057518,0.0206228899192065,0.027315128594636917,0.027315128594636917,0.5644330382347107,similar,0.43494677543640137
gravel,concrete,clear,True,gravel,True,concrete,0.0012761701364070177,0.057653751224279404,0.057653751224279404,0.021089125810191036,0.039423465728759766,0.039423465728759766,0.647054135799408,similar,0.44409728050231934
gravel,concrete,noisy,True,gravel,False,treatment,0.0012058909051120281,0.0001988229778362438,0.01624142937362194,0.02043063001614064,0.025490744039416313,0.025490744039416313,0.5726954936981201,similar,0.44409728050231934
gravy,jelly,clear,True,gravy,True,jelly,0.001275190501473844,0.056827206164598465,0.056827206164598465,0.024913522558286785,0.044185467064380646,0.044185467064380646,0.5363789200782776,similar,0.44238951802253723
gravy,jelly,noisy,True,gravy,False,toilet,0.0012058148859068751,0.0009629486594349146,0.019711686298251152,0.019048858327791095,0.024272266775369644,0.024272266775369644,0.5828508138656616,similar,0.44238951802253723
grizzly,chipmunk,clear,True,grizzly,True,chipmunk,0.0013447587843984365,0.10995379090309143,0.10995379090309143,0.029950356078334153,0.0561303049325943,0.0561303049325943,0.5017445087432861,similar,0.4626826047897339
grizzly,chipmunk,noisy,True,grizzly,False,keeper,0.0012058984721079469,0.000201989256311208,0.01891002617776394,0.01984845904354006,0.024617666378617287,0.024617666378617287,0.6027118563652039,similar,0.4626826047897339
grocer,butcher,clear,True,grocer,True,butcher,0.0013175095664337277,0.08951082825660706,0.08951082825660706,0.03628064959589392,0.06962982565164566,0.06962982565164566,0.4995594322681427,similar,0.5041763782501221
grocer,butcher,noisy,True,grocer,False,closet,0.0012059550499543548,0.0007152296020649374,0.018834352493286133,0.020198405244387686,0.024865299463272095,0.024865299463272095,0.5637339949607849,similar,0.5041763782501221
hamster,kitten,clear,True,hamster,True,kitten,0.0012825425947085023,0.0626138225197792,0.0626138225197792,0.022351863688789306,0.041866086423397064,0.041866086423397064,0.6126741766929626,similar,0.5779528021812439
hamster,kitten,noisy,True,hamster,False,concrete,0.0012058025458827615,0.0003383226285222918,0.015021262690424919,0.019831388624385,0.026417599990963936,0.026417599990963936,0.5185422897338867,similar,0.5779528021812439
hatchet,scissors,clear,True,hatchet,True,scissors,0.0013199301902204752,0.09128552675247192,0.09128552675247192,0.022724206604994832,0.04648534953594208,0.04648534953594208,0.6756840944290161,similar,0.42104822397232056
hatchet,scissors,noisy,True,hatchet,False,carrot,0.0012056983541697264,0.0002905737783294171,0.014420771040022373,0.0175075953155756,0.023436542600393295,0.023436542600393295,0.5893827676773071,similar,0.42104822397232056
hatred,anger,clear,True,hatred,True,anger,0.0013126226840540767,0.08573336899280548,0.08573336899280548,0.029714704306796194,0.05301373451948166,0.05301373451948166,0.4940967559814453,similar,0.5901775360107422
hatred,anger,noisy,True,hatred,False,minute,0.001206004060804844,0.0003882031887769699,0.01800677925348282,0.020915010279975832,0.024763019755482674,0.024763019755482674,0.5948883295059204,similar,0.5901775360107422
havoc,panic,clear,False,device,True,panic,0.0013488857075572014,0.11296702176332474,0.11296702176332474,0.03448980179149658,0.06862074881792068,0.06862074881792068,0.5337814092636108,similar,0.4208238124847412
havoc,panic,noisy,False,device,False,function,0.001236053416505456,0.024773351848125458,0.028924094513058662,0.018046632127836346,0.02486700378358364,0.02486700378358364,0.5366631150245667,similar,0.4208238124847412
heaven,angel,clear,True,heaven,True,angel,0.0013193183112889528,0.09082993119955063,0.09082993119955063,0.022275705062784253,0.04715824872255325,0.04715824872255325,0.723051905632019,similar,0.4342915713787079
heaven,angel,noisy,True,heaven,False,squirrel,0.0012058408465236425,0.00037472500116564333,0.012454457581043243,0.01846578796301037,0.02335265278816223,0.02335265278816223,0.6658192873001099,similar,0.4342915713787079
hobby,antique,clear,True,hobby,True,antique,0.0012841945281252265,0.0638817623257637,0.0638817623257637,0.02287751418724656,0.04360738396644592,0.04360738396644592,0.545013964176178,similar,0.44526296854019165
hobby,antique,noisy,True,hobby,False,champion,0.001205794746056199,0.0005431718309409916,0.01851482503116131,0.019525721743702887,0.025328408926725388,0.025328408926725388,0.49307575821876526,similar,0.44526296854019165
hockey,soccer,clear,True,hockey,True,soccer,0.001223242375999689,0.015255376696586609,0.015255376696586609,0.00966651557572186,0.020229091867804527,0.020229091867804527,0.9011685252189636,similar,0.6270937919616699
hockey,soccer,noisy,True,hockey,False,author,0.00120590312872082,0.0005701766931451857,0.014799103140830994,0.018412205025553702,0.0229326281696558,0.0229326281696558,0.5841588973999023,similar,0.6270937919616699
honey,ginger,clear,False,runner,True,ginger,0.001275056623853743,0.05675128847360611,0.05675128847360611,0.025070422139018774,0.04857897758483887,0.04857897758483887,0.5665953755378723,similar,0.5199450254440308
honey,ginger,noisy,False,runner,False,knowledge,0.0012059157015755773,0.00016069550474639982,0.014374806545674801,0.019461214928887784,0.023428337648510933,0.023428337648510933,0.5699648261070251,similar,0.5199450254440308
hotel,cafe,clear,True,hotel,True,cafe,0.0012328613083809614,0.023091942071914673,0.023091942071914673,0.02054331480897963,0.034645166248083115,0.034645166248083115,0.6273582577705383,similar,0.40206068754196167
hotel,cafe,noisy,True,hotel,False,routine,0.0012057723943144083,0.0006834874511696398,0.017139878123998642,0.01809706514980644,0.024356549605727196,0.024356549605727196,0.5679736733436584,similar,0.40206068754196167
husband,brother,clear,True,husband,True,brother,0.0013345715124160051,0.10238538682460785,0.10238538682460785,0.03001347980927676,0.05505557358264923,0.05505557358264923,0.48845812678337097,similar,0.6417979001998901
husband,brother,noisy,True,husband,False,panic,0.0012087317882105708,0.0025341352447867393,0.01314189750701189,0.022685302478261293,0.028239509090781212,0.028239509090781212,0.5263785719871521,similar,0.6417979001998901
idea,theory,clear,False,ideal,True,theory,0.0012662115041166544,0.04979042708873749,0.04979042708873749,0.02341372918803245,0.04865064471960068,0.04865064471960068,0.6265317797660828,similar,0.523296058177948
idea,theory,noisy,False,ideal,False,pleasure,0.0012058601714670658,0.0007616474176757038,0.011954602785408497,0.01914192119985819,0.024771705269813538,0.024771705269813538,0.5529482960700989,similar,0.523296058177948
ideal,perfect,clear,True,ideal,True,perfect,0.001242398051545024,0.030834591016173363,0.030834591016173363,0.026110455757007003,0.042279887944459915,0.042279887944459915,0.5584629774093628,similar,0.6970140933990479
ideal,perfect,noisy,True,ideal,False,nightgown,0.0012057576095685363,0.0016162284882739186,0.015627602115273476,0.021864744326099753,0.03076634183526039,0.03076634183526039,0.4725971817970276,similar,0.6970140933990479
import,output,clear,True,import,True,output,0.0012723450781777501,0.05459628626704216,0.05459628626704216,0.020010473911650478,0.036802396178245544,0.036802396178245544,0.6245841979980469,similar,0.45520877838134766
import,output,noisy,True,import,False,difference,0.0012058902066200972,0.0004199580871500075,0.020535236224532127,0.018653174268081784,0.023338118568062782,0.023338118568062782,0.5747761130332947,similar,0.45520877838134766
impulse,reflex,clear,True,impulse,True,reflex,0.001281421398743987,0.06175616756081581,0.06175616756081581,0.028535412080585958,0.05121026933193207,0.05121026933193207,0.6377197504043579,similar,0.44550737738609314
impulse,reflex,noisy,True,impulse,False,reading,0.0012172581627964973,0.00944614503532648,0.023697152733802795,0.020456565596163274,0.027157478034496307,0.027157478034496307,0.5193760991096497,similar,0.44550737738609314
incline,angle,clear,True,incline,True,angle,0.0012749581364914775,0.05664884299039841,0.05664884299039841,0.020044151580892504,0.038142815232276917,0.038142815232276917,0.6038089990615845,similar,0.403430312871933
incline,angle,noisy,True,incline,False,debate,0.001206028275191784,0.0003573075227905065,0.014758246019482613,0.019549373308196664,0.023268096148967743,0.023268096148967743,0.5842158198356628,similar,0.403430312871933
income,profit,clear,True,income,True,profit,0.0012924298644065857,0.07028784602880478,0.07028784602880478,0.02610149207431823,0.047382283955812454,0.047382283955812454,0.5379432439804077,similar,0.5063909888267517
income,profit,noisy,True,income,False,household,0.0012059025466442108,0.00018824668950401247,0.013529278337955475,0.018951240758411585,0.023647136986255646,0.023647136986255646,0.6027900576591492,similar,0.5063909888267517
insight,knowledge,clear,True,insight,True,knowledge,0.0013749251374974847,0.13205312192440033,0.13205312192440033,0.025812035156413914,0.04775601625442505,0.04775601625442505,0.5614476203918457,similar,0.507941484451294
insight,knowledge,noisy,True,insight,True,knowledge,0.0012388457544147968,0.027089351788163185,0.027089351788163185,0.019291605735197663,0.024859774857759476,0.024859774857759476,0.6449500918388367,similar,0.507941484451294
island,ocean,clear,True,island,True,ocean,0.001231601694598794,0.022070886567234993,0.022070886567234993,0.021742834226228296,0.034868862479925156,0.034868862479925156,0.5862638354301453,similar,0.4104524552822113
island,ocean,noisy,True,island,False,gutter,0.0012058774009346962,0.00027008887263946235,0.01473161019384861,0.01831483571883291,0.02257845178246498,0.02257845178246498,0.6005301475524902,similar,0.4104524552822113
issue,matter,clear,True,issue,False,leather,0.0012422873405739665,0.030721813440322876,0.03597497195005417,0.026032391514629126,0.0429040864109993,0.0429040864109993,0.6396748423576355,similar,0.5112205743789673
issue,matter,noisy,True,issue,False,brilliant,0.0012056892737746239,0.0012948951916769147,0.02530791237950325,0.02115678735822439,0.02939600870013237,0.02939600870013237,0.6290433406829834,similar,0.5112205743789673
ivy,maple,clear,True,ivy,True,maple,0.0012660903157666326,0.04967710003256798,0.04967710003256798,0.029475316016934813,0.04979097098112106,0.04979097098112106,0.5001049041748047,similar,0.4063717722892761
ivy,maple,noisy,True,ivy,False,ticket,0.0012058367719873786,0.0006081985775381327,0.015361676923930645,0.025453132790513335,0.0332297682762146,0.0332297682762146,0.48629525303840637,similar,0.4063717722892761
journal,column,clear,True,journal,True,column,0.0012636351166293025,0.047761332243680954,0.047761332243680954,0.02168579447735101,0.04147908091545105,0.04147908091545105,0.6009451746940613,similar,0.406907320022583
journal,column,noisy,True,journal,False,opening,0.0012057769345119596,0.0003177575417794287,0.015792787075042725,0.018917146177962422,0.024873128160834312,0.024873128160834312,0.6297067403793335,similar,0.406907320022583
jury,trial,clear,True,jury,True,trial,0.0012549363309517503,0.04087181016802788,0.04087181016802788,0.02503720034752041,0.04340652376413345,0.04340652376413345,0.5066239833831787,similar,0.564445972442627
jury,trial,noisy,True,jury,False,duty,0.0012082745088264346,0.0022451842669397593,0.012524942867457867,0.019320413730107247,0.024995142593979836,0.024995142593979836,0.547743558883667,similar,0.564445972442627
kettle,oven,clear,True,kettle,True,oven,0.0012620234629139304,0.046440161764621735,0.046440161764621735,0.022658433781936764,0.03996577113866806,0.03996577113866806,0.6096811890602112,similar,0.40162330865859985
kettle,oven,noisy,True,kettle,False,major,0.0012057659914717078,0.0005188289214856923,0.020216066390275955,0.018648510715924202,0.024243611842393875,0.024243611842393875,0.5755837559700012,similar,0.40162330865859985
kingdom,palace,clear,True,kingdom,True,palace,0.0012379124527797103,0.0271915253251791,0.0271915253251791,0.02254473460186273,0.03710130229592323,0.03710130229592323,0.5689520239830017,similar,0.43508267402648926
kingdom,palace,noisy,True,kingdom,False,mattress,0.0012066408526152372,0.0020273039117455482,0.020354874432086945,0.021630084675736724,0.026926089078187943,0.026926089078187943,0.5584841966629028,similar,0.43508267402648926
knuckle,elbow,clear,True,knuckle,True,elbow,0.0012345409486442804,0.024465061724185944,0.024465061724185944,0.019854062982834875,0.03236102685332298,0.03236102685332298,0.6087941527366638,similar,0.5191558003425598
knuckle,elbow,noisy,True,knuckle,False,duty,0.0012058664578944445,0.0008850367739796638,0.015748092904686928,0.018828547142446042,0.025100037455558777,0.025100037455558777,0.4869677722454071,similar,0.5191558003425598
laundry,shower,clear,False,moonlight,True,shower,0.0013113669119775295,0.08481566607952118,0.08481566607952118,0.0407753377109766,0.07490338385105133,0.07490338385105133,0.48037055134773254,similar,0.4851946234703064
laundry,shower,noisy,False,moonlight,False,chestnut,0.0012059485306963325,0.00012654766032937914,0.021636197343468666,0.02136780883744359,0.02591674029827118,0.02591674029827118,0.5970163345336914,similar,0.4851946234703064
lawyer,banker,clear,True,lawyer,True,banker,0.001272873138077557,0.05509020760655403,0.05509020760655403,0.037295481968671086,0.06337986886501312,0.06337986886501312,0.49349355697631836,similar,0.4165005087852478
lawyer,banker,noisy,True,lawyer,False,bouquet,0.001207723980769515,0.0023835564497858286,0.021340463310480118,0.023419178165495394,0.03007461689412594,0.03007461689412594,0.6592713594436646,similar,0.4165005087852478
leader,member,clear,True,leader,True,member,0.0012467453489080071,0.034292031079530716,0.034292031079530716,0.02287073390837759,0.03951521962881088,0.03951521962881088,0.571835458278656,similar,0.4101336598396301
leader,member,noisy,True,leader,False,issue,0.0012059221044182777,0.0011176984990015626,0.02181173302233219,0.02166007864382118,0.029624376446008682,0.029624376446008682,0.4707472622394562,similar,0.4101336598396301
leather,rubber,clear,True,leather,True,rubber,0.0012685259571298957,0.051580872386693954,0.051580872386693954,0.021408446392044426,0.03686828538775444,0.03686828538775444,0.63214111328125,similar,0.4156193137168884
leather,rubber,noisy,True,leather,False,chestnut,0.0012057479470968246,0.0014411460142582655,0.023408908396959305,0.01952237684186548,0.025470342487096786,0.025470342487096786,0.6618273854255676,similar,0.4156193137168884
letter,statement,clear,True,letter,True,statement,0.001331588253378868,0.10015392303466797,0.10015392303466797,0.03894155520852655,0.0719272568821907,0.0719272568821907,0.4556993842124939,similar,0.6102293729782104
letter,statement,noisy,True,letter,False,treatment,0.001229965011589229,0.01979738660156727,0.025734083727002144,0.021794919191859663,0.028545018285512924,0.028545018285512924,0.5138139724731445,similar,0.6102293729782104
lettuce,lobster,clear,True,lettuce,True,lobster,0.001262742793187499,0.047054633498191833,0.047054633498191833,0.020170809108763933,0.0362064354121685,0.0362064354121685,0.6191890835762024,similar,0.4158443808555603
lettuce,lobster,noisy,True,lettuce,False,mountain,0.001205897773616016,0.0005483358982019126,0.015361389145255089,0.018465681817382572,0.023678407073020935,0.023678407073020935,0.5530507564544678,similar,0.4158443808555603
lever,button,clear,True,lever,True,button,0.001276311813853681,0.057764261960983276,0.057764261960983276,0.028852374026551844,0.05284639447927475,0.05284639447927475,0.563785970211029,similar,0.4891151189804077
lever,button,noisy,True,lever,False,ticket,0.0012058453867211938,0.00032538524828851223,0.014213728718459606,0.019882819391787054,0.02564433589577675,0.02564433589577675,0.5790908932685852,similar,0.4891151189804077
liar,disgrace,clear,True,liar,True,disgrace,0.001442596665583551,0.18007008731365204,0.18007008731365204,0.04331199898105115,0.0786566212773323,0.0786566212773323,0.43200787901878357,similar,0.45157772302627563
liar,disgrace,noisy,True,liar,True,disgrace,0.001237102784216404,0.025644196197390556,0.025644196197390556,0.024262464763596656,0.032125506550073624,0.032125506550073624,0.5704942345619202,similar,0.45157772302627563
lighter,better,clear,True,lighter,True,better,0.0012621075147762895,0.04654174670577049,0.04654174670577049,0.016600002868101,0.033759914338588715,0.033759914338588715,0.8700504899024963,similar,0.43752068281173706
lighter,better,noisy,True,lighter,False,concept,0.0012057940475642681,0.000366173277143389,0.01914060115814209,0.023263035625219346,0.031028715893626213,0.031028715893626213,0.5172856450080872,similar,0.43752068281173706
lion,monkey,clear,True,lion,True,monkey,0.001293133944272995,0.0708271712064743,0.0708271712064743,0.02672862743306905,0.050281822681427,0.050281822681427,0.5291199088096619,similar,0.447456955909729
lion,monkey,noisy,True,lion,False,weather,0.0012058939319103956,0.00013562811363954097,0.013849292881786823,0.01879386449046433,0.02353644371032715,0.02353644371032715,0.5908954739570618,similar,0.447456955909729
liquid,mixture,clear,True,liquid,True,mixture,0.001263200188986957,0.04741693288087845,0.04741693288087845,0.016463735739700495,0.03263226896524429,0.03263226896524429,0.7648863196372986,similar,0.40751025080680847
liquid,mixture,noisy,True,liquid,False,extra,0.0012058335123583674,0.0004675593227148056,0.022485999390482903,0.019512551410123705,0.02493065595626831,0.02493065595626831,0.6121827960014343,similar,0.40751025080680847
liquor,vodka,clear,True,liquor,True,vodka,0.001239359611645341,0.02834361046552658,0.02834361046552658,0.020114068353548648,0.03322435915470123,0.03322435915470123,0.5886934995651245,similar,0.45507824420928955
liquor,vodka,noisy,True,liquor,False,reading,0.0012057613348588347,0.0006591133424080908,0.01984107308089733,0.020101574441418052,0.02692370116710663,0.02692370116710663,0.5277490615844727,similar,0.45507824420928955
liver,cancer,clear,True,liver,True,cancer,0.0012249188730493188,0.01666104607284069,0.01666104607284069,0.017385278183035553,0.028888240456581116,0.028888240456581116,0.6417443752288818,similar,0.4205944538116455
liver,cancer,noisy,True,liver,False,bandage,0.001205633976496756,0.0012253104941919446,0.01566147245466709,0.020963369147852063,0.029693851247429848,0.029693851247429848,0.47394242882728577,similar,0.4205944538116455
lizard,alien,clear,True,lizard,False,flicker,0.0012400377308949828,0.02891629748046398,0.02942562662065029,0.016223838991485537,0.033502571284770966,0.033502571284770966,0.7224812507629395,similar,0.4013112783432007
lizard,alien,noisy,True,lizard,False,speaker,0.0012057807762175798,0.001370668294839561,0.016808031126856804,0.017814678833819927,0.02374604158103466,0.02374604158103466,0.5800573825836182,similar,0.4013112783432007
loafer,sandal,clear,True,loafer,True,sandal,0.001291537657380104,0.06957840174436569,0.06957840174436569,0.029641703938134013,0.052629560232162476,0.052629560232162476,0.4038251042366028,similar,0.4453781247138977
loafer,sandal,noisy,True,loafer,False,problem,0.0012057932326570153,0.0006687928689643741,0.016250107437372208,0.018869975081644952,0.024681098759174347,0.024681098759174347,0.5158066749572754,similar,0.4453781247138977
lumber,railroad,clear,True,lumber,True,railroad,0.0012396372621878982,0.02862372249364853,0.02862372249364853,0.025285828042775394,0.043236467987298965,0.043236467987298965,0.5232378244400024,similar,0.445731520652771
lumber,railroad,noisy,True,lumber,False,conscience,0.0012070346856489778,0.002066387329250574,0.01793581247329712,0.01800249488186091,0.022884774953126907,0.022884774953126907,0.5745947360992432,similar,0.445731520652771
machine,lever,clear,True,machine,True,lever,0.001252459012903273,0.03884601220488548,0.03884601220488548,0.024300079490989446,0.0422089621424675,0.0422089621424675,0.6046212315559387,similar,0.42361584305763245
machine,lever,noisy,True,machine,False,hatchet,0.0012058073189109564,0.0007892174762673676,0.020218510180711746,0.019748542309738694,0.02604489028453827,0.02604489028453827,0.5746945738792419,similar,0.42361584305763245
magic,mystic,clear,True,magic,True,mystic,0.0012604137882590294,0.04519245773553848,0.04519245773553848,0.023748192071914673,0.044982071965932846,0.044982071965932846,0.5847483277320862,similar,0.43411365151405334
magic,mystic,noisy,True,magic,False,wisdom,0.0012056557461619377,0.0015131589025259018,0.023269563913345337,0.019683152894489468,0.027962006628513336,0.027962006628513336,0.5392459034919739,similar,0.43411365151405334
major,minor,clear,True,major,True,minor,0.0012523437617346644,0.038784924894571304,0.038784924894571304,0.018996408814564346,0.039049871265888214,0.039049871265888214,0.7440983057022095,similar,0.47539088129997253
major,minor,noisy,True,major,False,sewer,0.0012057850835844874,0.00039410474710166454,0.017537131905555725,0.018077726889401673,0.024980679154396057,0.024980679154396057,0.5982603430747986,similar,0.47539088129997253
mankind,mortal,clear,True,mankind,True,mortal,0.0012985431822016835,0.07498794049024582,0.07498794049024582,0.02935279889963567,0.05577642470598221,0.05577642470598221,0.576714277267456,similar,0.4570540487766266
mankind,mortal,noisy,True,mankind,False,friendship,0.0012057960266247392,0.0007750110817141831,0.023835638538002968,0.019439702150411905,0.026168551295995712,0.026168551295995712,0.5507676601409912,similar,0.4570540487766266
mansion,estate,clear,True,mansion,True,estate,0.0012657578336074948,0.049413472414016724,0.049413472414016724,0.022824228485114874,0.040481045842170715,0.040481045842170715,0.5627636909484863,similar,0.5373107194900513
mansion,estate,noisy,True,mansion,False,closet,0.0012135375291109085,0.006403870414942503,0.01990165375173092,0.018434675346128644,0.023809287697076797,0.023809287697076797,0.6688291430473328,similar,0.5373107194900513
manure,cattle,clear,True,manure,False,petal,0.0012462778249755502,0.0339207798242569,0.03502502664923668,0.020334127934649587,0.03632307052612305,0.03632307052612305,0.6010482311248779,similar,0.44431072473526
manure,cattle,noisy,True,manure,False,empty,0.0012058841530233622,0.0007875920855440199,0.011020783334970474,0.020088392317295076,0.026365771889686584,0.026365771889686584,0.5088315010070801,similar,0.44431072473526
maroon,orange,clear,True,maroon,True,orange,0.001277000061236322,0.05830460414290428,0.05830460414290428,0.026973814052529632,0.04848431423306465,0.04848431423306465,0.541303277015686,similar,0.5327575206756592
maroon,orange,noisy,True,maroon,False,surprise,0.0012058001011610031,0.0011382170487195253,0.017623616382479668,0.021799485438503324,0.029862403869628906,0.029862403869628906,0.5210113525390625,similar,0.5327575206756592
marriage,husband,clear,True,marriage,True,husband,0.001271123648621142,0.05370208993554115,0.05370208993554115,0.027184086772613227,0.04599180072546005,0.04599180072546005,0.5646735429763794,similar,0.40585213899612427
marriage,husband,noisy,True,marriage,False,whiskey,0.001205918495543301,0.0007240712293423712,0.0187209602445364,0.02107205163128674,0.02715246006846428,0.02715246006846428,0.5214025378227234,similar,0.40585213899612427
medal,silver,clear,True,medal,True,silver,0.0012430071365088224,0.03130433335900307,0.03130433335900307,0.01920064306911081,0.03469599410891533,0.03469599410891533,0.6612628698348999,similar,0.4167853593826294
medal,silver,noisy,True,medal,False,passive,0.001205954933539033,0.00029281427850946784,0.010899467393755913,0.01807386808283627,0.02187838777899742,0.02187838777899742,0.6265680193901062,similar,0.4167853593826294
menu,breakfast,clear,False,minute,True,breakfast,0.001559857395477593,0.2581336796283722,0.2581336796283722,0.041914671311154963,0.0854080393910408,0.0854080393910408,0.5080943703651428,similar,0.4018637239933014
menu,breakfast,noisy,False,minute,True,breakfast,0.0012352631893008947,0.02397119253873825,0.02397119253873825,0.02031140284240246,0.024601226672530174,0.024601226672530174,0.5782716870307922,similar,0.4018637239933014
method,system,clear,True,method,True,system,0.001254068803973496,0.040160421282052994,0.040160421282052994,0.024441649257205426,0.043781112879514694,0.043781112879514694,0.5876969695091248,similar,0.43184465169906616
